enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,is_major_city
10162,city_160,0.7598603893704947,Female,1,no_enrollment,3,STEM,0.7,5,Pvt Ltd,3,0,1
18847,city_64,-1.2714148260050813,Male,1,no_enrollment,3,STEM,0.7,3,Pvt Ltd,3,0,0
26138,city_45,0.5199459938536943,Unknow,1,no_enrollment,3,STEM,0.7,0,Unknown,2,0,0
30294,city_114,0.8078432684738539,Male,0,Part time course,4,STEM,1.5,5,Public Sector,1,0,1
31629,city_61,0.703880363749907,Male,1,no_enrollment,3,STEM,1.2,1,Pvt Ltd,1,0,1
32019,city_103,0.7598603893704947,Male,0,Full time course,2,Unknown,-0.,0,Unknown,3,0,1
29341,city_100,0.49595455430201424,Female,1,no_enrollment,3,STEM,1.0,4,Pvt Ltd,>4,0,0
31465,city_16,0.6798889241982279,Male,1,no_enrollment,4,STEM,1.5,8,Pvt Ltd,>4,0,1
19158,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,1.5,3,Pvt Ltd,>4,0,1
26354,city_103,0.7598603893704947,Male,1,no_enrollment,4,STEM,1.5,8,Pvt Ltd,>4,0,1
2936,city_36,0.5439374334053744,Male,1,Full time course,2,Unknown,-0.,4,Pvt Ltd,3,0,0
24820,city_142,-0.7835888884542537,Male,1,Full time course,4,STEM,-0.,1,Pvt Ltd,1,0,0
29326,city_128,-2.383018191899588,Unknow,1,no_enrollment,3,STEM,-1.,0,Unknown,1,0,0
32022,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,-0.,4,Pvt Ltd,1,0,1
10478,city_11,-2.199083822003374,Unknow,1,Part time course,4,STEM,-1.,3,NGO,never,0,0
24800,city_160,0.7598603893704947,Male,0,no_enrollment,3,Business Degree,0.2,0,Unknown,2,0,1
29243,city_165,0.6239088985776411,Female,0,Part time course,4,STEM,-1.,0,Funded Startup,1,3,1
22835,city_27,0.1840658401301737,Male,0,no_enrollment,3,STEM,-0.,0,Unknown,never,0,0
6615,city_21,-1.607294979728601,Male,0,Part time course,3,STEM,-1.,1,Pvt Ltd,1,0,0
32152,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,1.5,5,Pvt Ltd,2,0,1
7281,city_103,0.7598603893704947,Female,0,no_enrollment,4,STEM,-0.,6,Pvt Ltd,1,0,1
7314,city_136,0.575926019474281,Female,0,no_enrollment,5,STEM,-0.,0,Unknown,1,0,0
5479,city_103,0.7598603893704947,Male,0,no_enrollment,3,STEM,-1.,0,Unknown,2,0,1
28427,city_160,0.7598603893704947,Unknow,0,Part time course,4,Humanities,0.8,8,Public Sector,1,0,1
18166,city_30,-1.0155061374538275,Female,1,no_enrollment,3,STEM,-0.,4,Pvt Ltd,1,0,0
18384,city_19,-1.1434604817294534,Female,0,no_enrollment,3,Other,-1.,0,Unknown,3,1,0
23628,city_114,0.8078432684738539,Male,0,Full time course,3,Business Degree,-0.,0,Unknown,2,0,1
18665,city_21,-1.607294979728601,Male,0,no_enrollment,1,Unknown,-1.,0,Unknown,never,0,0
20691,city_21,-1.607294979728601,Male,1,no_enrollment,4,STEM,1.2,3,Other,never,0,0
10260,city_21,-1.607294979728601,Unknow,0,Part time course,4,STEM,-1.,0,Unknown,2,0,0
4586,city_21,-1.607294979728601,Male,0,Full time course,3,STEM,-1.,0,Unknown,1,0,0
610,city_28,0.9118061731978017,Unknow,0,no_enrollment,5,STEM,1.5,7,Pvt Ltd,3,1,1
17389,city_114,0.8078432684738539,Male,1,Full time course,3,STEM,0.1,0,Unknown,>4,0,1
12558,city_74,-1.9671665730038015,Unknow,1,no_enrollment,3,STEM,-0.,3,Pvt Ltd,2,0,0
16395,city_114,0.8078432684738539,Male,1,no_enrollment,2,Unknown,-0.,0,Pvt Ltd,never,0,1
11770,city_162,-0.4637030277651865,Male,1,no_enrollment,4,STEM,1.0,3,NGO,2,2,0
27991,city_46,-0.5036887603513199,Male,0,Full time course,2,Unknown,-1.,0,Unknown,1,0,0
27425,city_75,0.9118061731978017,Other,1,no_enrollment,3,STEM,0.8,0,Unknown,never,0,1
25585,city_21,-1.607294979728601,Male,1,no_enrollment,3,STEM,-0.,4,Pvt Ltd,2,0,0
20758,city_136,0.575926019474281,Male,1,Unknown,4,STEM,0.4,5,Pvt Ltd,>4,3,0
4791,city_83,0.7838518289221739,Unknow,0,Full time course,4,STEM,-0.,3,Public Sector,3,1,1
18816,city_21,-1.607294979728601,Unknow,1,no_enrollment,3,STEM,-0.,0,Unknown,1,0,0
31466,city_24,-1.0155061374538275,Male,1,no_enrollment,4,STEM,0.1,0,Unknown,3,0,0
12500,city_105,-0.24778007180006614,Male,1,Full time course,3,STEM,0.1,4,Pvt Ltd,>4,0,0
1928,city_21,-1.607294979728601,Unknow,0,Full time course,3,STEM,-0.,0,Unknown,never,0,0
15385,city_149,-1.0874804561088667,Unknow,0,no_enrollment,3,STEM,-0.,6,Pvt Ltd,1,0,0
14264,city_16,0.6798889241982279,Unknow,1,no_enrollment,3,STEM,1.5,4,Pvt Ltd,>4,0,1
29541,city_75,0.9118061731978017,Unknow,1,no_enrollment,3,STEM,-0.,7,Pvt Ltd,1,0,1
8426,city_45,0.5199459938536943,Male,1,Part time course,3,STEM,-0.,1,Pvt Ltd,4,0,0
11148,city_24,-1.0155061374538275,Unknow,0,no_enrollment,4,Business Degree,-0.,5,Pvt Ltd,1,0,0
22661,city_16,0.6798889241982279,Male,1,Full time course,4,STEM,-0.,1,Pvt Ltd,3,0,1
19550,city_21,-1.607294979728601,Female,1,Part time course,3,STEM,-0.,0,Unknown,4,-1,0
15384,city_21,-1.607294979728601,Male,0,Full time course,2,Unknown,-0.,0,Unknown,never,0,0
1443,city_75,0.9118061731978017,Male,1,no_enrollment,3,STEM,-0.,3,Funded Startup,1,0,1
14491,city_144,0.12008866799236027,Male,1,no_enrollment,2,Unknown,0.4,3,Funded Startup,1,0,0
3275,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,0.2,4,Pvt Ltd,1,0,1
5265,city_134,-1.0155061374538275,Male,1,no_enrollment,4,STEM,-0.,6,Pvt Ltd,1,0,0
15865,city_160,0.7598603893704947,Unknow,1,no_enrollment,4,STEM,-0.,0,Unknown,2,0,1
8539,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,0.7,8,Pvt Ltd,1,0,1
25995,city_16,0.6798889241982279,Unknow,0,no_enrollment,3,STEM,-0.,8,Public Sector,1,0,1
12288,city_16,0.6798889241982279,Unknow,1,no_enrollment,3,STEM,-0.,3,Pvt Ltd,1,0,1
25411,city_114,0.8078432684738539,Male,0,Part time course,4,STEM,-1.,5,Public Sector,3,0,1
12189,city_74,-1.9671665730038015,Male,0,Full time course,3,STEM,-1.,0,Unknown,2,0,0
27933,city_136,0.575926019474281,Male,1,no_enrollment,4,STEM,0.1,6,Pvt Ltd,2,0,0
11273,city_103,0.7598603893704947,Female,1,no_enrollment,3,STEM,0.1,5,Pvt Ltd,1,0,1
30859,city_159,0.1440801075440403,Male,1,no_enrollment,4,STEM,-0.,4,Public Sector,3,0,0
15521,city_36,0.5439374334053744,Male,1,Part time course,3,STEM,0.5,0,Pvt Ltd,1,1,0
25054,city_21,-1.607294979728601,Unknow,1,no_enrollment,3,STEM,-0.,0,Unknown,1,0,0
11506,city_115,-0.28776580438619953,Male,1,no_enrollment,3,STEM,-0.,3,Pvt Ltd,1,0,0
5934,city_72,-0.23978292528283945,Male,1,no_enrollment,3,No Major,-1.,6,Pvt Ltd,1,0,0
3689,city_73,-0.5676659324891333,Male,1,no_enrollment,3,STEM,-0.,0,Pvt Ltd,3,0,0
27337,city_21,-1.607294979728601,Male,1,no_enrollment,3,STEM,0.7,8,Pvt Ltd,1,1,0
15911,city_136,0.575926019474281,Unknow,0,no_enrollment,4,STEM,-0.,3,Pvt Ltd,1,0,0
32996,city_114,0.8078432684738539,Male,1,no_enrollment,3,STEM,0.4,4,Pvt Ltd,>4,2,1
10663,city_114,0.8078432684738539,Male,1,no_enrollment,4,STEM,0.1,6,Pvt Ltd,never,0,1
18356,city_11,-2.199083822003374,Male,1,no_enrollment,3,STEM,0.2,3,Pvt Ltd,3,0,0
6865,city_136,0.575926019474281,Unknow,0,no_enrollment,3,STEM,-1.,1,Early Stage Startup,,0,0
30679,city_28,0.9118061731978017,Male,1,no_enrollment,3,Other,-0.,0,Pvt Ltd,3,1,1
7347,city_102,-0.16780860662779934,Male,0,no_enrollment,4,STEM,-1.,7,Pvt Ltd,1,0,0
31951,city_21,-1.607294979728601,Unknow,1,no_enrollment,3,STEM,-1.,3,Pvt Ltd,1,0,0
13009,city_103,0.7598603893704947,Unknow,0,no_enrollment,4,STEM,-1.,0,Unknown,1,0,1
6452,city_165,0.6239088985776411,Male,1,no_enrollment,3,STEM,-0.,6,Pvt Ltd,>4,1,1
19294,city_103,0.7598603893704947,Male,1,no_enrollment,4,STEM,-0.,7,Pvt Ltd,2,0,1
12946,city_103,0.7598603893704947,Unknow,1,Part time course,3,STEM,-0.,4,Pvt Ltd,2,0,1
8375,city_53,-0.6796259837303069,Male,1,no_enrollment,3,STEM,-0.,0,Unknown,2,0,0
8043,city_159,0.1440801075440403,Male,1,no_enrollment,4,STEM,0.8,3,Pvt Ltd,1,0,0
4063,city_16,0.6798889241982279,Other,0,no_enrollment,4,STEM,1.5,5,Other,>4,1,1
14821,city_28,0.9118061731978017,Male,1,no_enrollment,4,STEM,1.5,4,Pvt Ltd,1,0,1
16107,city_103,0.7598603893704947,Unknow,1,no_enrollment,3,STEM,0.7,0,Unknown,>4,0,1
23465,city_115,-0.28776580438619953,Male,0,Full time course,3,STEM,-1.,0,Unknown,never,0,0
18698,city_50,0.5679288729570535,Male,0,Full time course,2,Unknown,-1.,0,Unknown,1,2,0
24582,city_114,0.8078432684738539,Male,1,Part time course,4,STEM,0.8,3,Pvt Ltd,2,0,1
19239,city_160,0.7598603893704947,Unknow,1,no_enrollment,4,Humanities,0.1,4,Pvt Ltd,3,0,1
9664,city_41,0.016125763268414313,Male,1,Part time course,3,STEM,-0.,1,Pvt Ltd,2,0,0
17300,city_21,-1.607294979728601,Male,0,Unknown,3,STEM,-1.,1,Pvt Ltd,1,0,0
21257,city_157,-0.44770873473073314,Male,1,no_enrollment,4,STEM,1.5,5,Pvt Ltd,>4,0,0
26856,city_103,0.7598603893704947,Male,1,no_enrollment,2,Unknown,0.8,5,Pvt Ltd,4,0,1
29283,city_67,0.24004586575076048,Male,1,no_enrollment,4,STEM,0.7,4,Pvt Ltd,3,0,0
30846,city_116,-0.6556345441786269,Male,1,no_enrollment,3,Business Degree,1.5,4,Pvt Ltd,>4,0,0
24670,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,0.7,4,Pvt Ltd,>4,3,1
11391,city_73,-0.5676659324891333,Male,1,no_enrollment,3,Humanities,1.5,0,Early Stage Startup,1,0,0
13823,city_77,0.04011720282009346,Male,0,Full time course,2,Unknown,-0.,0,Pvt Ltd,1,0,0
25931,city_103,0.7598603893704947,Male,1,Part time course,3,STEM,-1.,8,Pvt Ltd,3,0,1
14638,city_114,0.8078432684738539,Unknow,1,no_enrollment,0,Unknown,-0.,0,Unknown,1,0,1
29031,city_94,-1.0155061374538275,Male,1,Part time course,3,STEM,-0.,0,Unknown,1,1,0
14883,city_21,-1.607294979728601,Male,0,no_enrollment,3,STEM,-1.,8,Pvt Ltd,1,0,0
17924,city_10,0.5599317264398277,Male,0,Full time course,4,STEM,1.5,0,Unknown,1,0,0
30951,city_103,0.7598603893704947,Male,1,no_enrollment,4,Other,-1.,7,Pvt Ltd,2,0,1
9051,city_21,-1.607294979728601,Male,0,no_enrollment,3,STEM,-1.,0,Unknown,never,0,0
6963,city_65,-0.1838028996622527,Female,1,no_enrollment,3,STEM,0.5,4,Pvt Ltd,1,0,0
3559,city_114,0.8078432684738539,Male,1,no_enrollment,4,STEM,1.5,7,Pvt Ltd,>4,0,1
9700,city_71,0.4719631147503342,Female,0,no_enrollment,3,Humanities,-0.,8,Pvt Ltd,2,0,0
11849,city_73,-0.5676659324891333,Male,1,no_enrollment,4,STEM,0.2,0,Unknown,>4,0,0
22737,city_16,0.6798889241982279,Unknow,0,no_enrollment,4,STEM,-0.,3,Early Stage Startup,1,0,1
6969,city_41,0.016125763268414313,Male,1,no_enrollment,3,STEM,0.8,0,Unknown,1,0,0
31870,city_103,0.7598603893704947,Unknow,1,Full time course,3,STEM,-1.,6,NGO,1,-1,1
25263,city_16,0.6798889241982279,Male,1,no_enrollment,4,STEM,1.0,7,Public Sector,1,0,1
21049,city_90,-1.0155061374538275,Unknow,1,no_enrollment,3,STEM,-1.,0,Unknown,1,0,0
17307,city_114,0.8078432684738539,Unknow,1,Full time course,3,STEM,-1.,0,Unknown,1,0,1
19471,city_138,0.08810008192345355,Male,1,Part time course,3,STEM,1.5,0,Pvt Ltd,1,0,0
22338,city_160,0.7598603893704947,Male,1,no_enrollment,3,STEM,1.5,0,Pvt Ltd,3,0,1
18519,city_21,-1.607294979728601,Unknow,0,Full time course,3,STEM,-0.,0,Unknown,1,0,0
8752,city_103,0.7598603893704947,Male,0,Full time course,5,STEM,-0.,0,Public Sector,>4,0,1
17254,city_91,-1.0714861630744141,Unknow,0,Full time course,1,Unknown,-1.,0,Unknown,1,1,0
31441,city_75,0.9118061731978017,Male,1,no_enrollment,3,STEM,0.7,0,Public Sector,2,1,1
13175,city_75,0.9118061731978017,Unknow,0,no_enrollment,4,STEM,-0.,3,Pvt Ltd,1,0,1
2122,city_21,-1.607294979728601,Unknow,0,Full time course,3,STEM,-0.,0,Pvt Ltd,never,0,0
734,city_103,0.7598603893704947,Unknow,1,no_enrollment,3,STEM,-0.,5,Pvt Ltd,,0,1
10655,city_136,0.575926019474281,Female,0,Full time course,3,STEM,-0.,0,Unknown,never,0,0
20900,city_71,0.4719631147503342,Male,1,no_enrollment,4,STEM,-1.,5,Pvt Ltd,1,0,0
25977,city_21,-1.607294979728601,Unknow,1,Full time course,3,STEM,-1.,3,Pvt Ltd,1,0,0
8038,city_150,-1.0155061374538275,Unknow,1,Part time course,4,STEM,-0.,0,Pvt Ltd,1,0,0
9275,city_158,-0.47170017428241406,Male,1,Part time course,3,STEM,0.4,0,Unknown,>4,3,0
26576,city_103,0.7598603893704947,Other,0,no_enrollment,3,STEM,-0.,5,Pvt Ltd,3,0,1
8184,city_21,-1.607294979728601,Male,1,no_enrollment,3,STEM,-0.,3,Pvt Ltd,1,1,0
25181,city_100,0.49595455430201424,Unknow,1,no_enrollment,4,STEM,-0.,0,Funded Startup,3,-1,0
27059,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,1.5,8,Pvt Ltd,>4,0,1
17920,city_102,-0.16780860662779934,Male,1,no_enrollment,4,STEM,-0.,4,Pvt Ltd,2,0,0
14932,city_103,0.7598603893704947,Male,1,no_enrollment,4,STEM,-0.,4,Public Sector,3,0,1
2491,city_71,0.4719631147503342,Male,1,no_enrollment,4,STEM,0.8,3,Pvt Ltd,1,2,0
22450,city_21,-1.607294979728601,Male,1,no_enrollment,3,STEM,-0.,0,Unknown,2,1,0
12831,city_103,0.7598603893704947,Male,1,no_enrollment,4,STEM,0.5,8,Pvt Ltd,1,0,1
24057,city_21,-1.607294979728601,Male,1,no_enrollment,3,STEM,-0.,4,Pvt Ltd,never,0,0
27854,city_103,0.7598603893704947,Male,1,no_enrollment,4,STEM,1.5,8,Public Sector,>4,0,1
9083,city_114,0.8078432684738539,Unknow,1,no_enrollment,3,STEM,-0.,0,Early Stage Startup,4,1,1
26670,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,1.5,0,Unknown,2,0,1
5709,city_13,0.016125763268414313,Male,1,no_enrollment,4,STEM,1.0,0,Pvt Ltd,1,0,0
31995,city_21,-1.607294979728601,Male,1,Part time course,3,STEM,-1.,8,Pvt Ltd,never,0,0
11845,city_103,0.7598603893704947,Female,0,Full time course,5,STEM,-0.,0,NGO,never,0,1
14052,city_114,0.8078432684738539,Female,1,no_enrollment,4,STEM,-0.,1,Pvt Ltd,4,0,1
22407,city_11,-2.199083822003374,Unknow,1,no_enrollment,4,STEM,-0.,3,Pvt Ltd,3,1,0
33353,city_114,0.8078432684738539,Male,1,no_enrollment,4,STEM,0.7,8,Pvt Ltd,1,0,1
32278,city_2,-0.2957629509034271,Male,0,Part time course,3,STEM,-1.,0,Unknown,2,0,0
14069,city_160,0.7598603893704947,Female,0,Full time course,3,STEM,-0.,0,Unknown,never,-1,1
828,city_103,0.7598603893704947,Male,1,no_enrollment,2,Unknown,1.5,3,Pvt Ltd,>4,0,1
16574,city_67,0.24004586575076048,Male,1,no_enrollment,4,Business Degree,1.1,4,Pvt Ltd,2,0,0
6742,city_21,-1.607294979728601,Unknow,0,Full time course,4,STEM,-1.,4,Pvt Ltd,1,0,0
6583,city_16,0.6798889241982279,Male,1,no_enrollment,4,STEM,0.4,3,Funded Startup,1,0,1
15159,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,-0.,4,NGO,1,0,1
16614,city_83,0.7838518289221739,Male,1,Full time course,3,STEM,-0.,8,Unknown,1,2,1
27456,city_67,0.24004586575076048,Female,1,Full time course,3,STEM,-0.,6,Pvt Ltd,1,-1,0
16462,city_128,-2.383018191899588,Male,1,no_enrollment,3,Business Degree,-0.,1,Pvt Ltd,2,0,0
32105,city_21,-1.607294979728601,Male,1,Part time course,3,STEM,0.5,4,Pvt Ltd,2,0,0
22464,city_21,-1.607294979728601,Unknow,0,no_enrollment,4,STEM,-1.,3,Pvt Ltd,1,1,0
20165,city_134,-1.0155061374538275,Unknow,0,Unknown,0,Unknown,-1.,0,Unknown,,3,0
2610,city_1,0.17606869361294702,Male,1,no_enrollment,3,STEM,1.5,0,Unknown,>4,0,0
18668,city_136,0.575926019474281,Male,1,no_enrollment,4,STEM,0.1,7,Pvt Ltd,1,0,0
20361,city_21,-1.607294979728601,Female,1,no_enrollment,4,STEM,-0.,3,Pvt Ltd,1,0,0
1055,city_103,0.7598603893704947,Male,0,no_enrollment,3,Humanities,1.0,4,Pvt Ltd,>4,0,1
19794,city_16,0.6798889241982279,Unknow,0,Full time course,3,STEM,-0.,3,Public Sector,2,0,1
4810,city_160,0.7598603893704947,Unknow,0,no_enrollment,3,STEM,1.5,0,Unknown,1,0,1
16560,city_90,-1.0155061374538275,Male,0,no_enrollment,3,STEM,-1.,0,Unknown,1,0,0
5236,city_67,0.24004586575076048,Female,0,Full time course,3,Other,-0.,0,Unknown,1,0,0
28886,city_21,-1.607294979728601,Unknow,1,Full time course,0,Unknown,-1.,0,Unknown,never,3,0
18338,city_20,-0.23178577876561365,Male,1,no_enrollment,3,STEM,0.1,4,Other,3,0,0
25697,city_103,0.7598603893704947,Male,1,no_enrollment,4,Humanities,1.2,3,Pvt Ltd,3,0,1
15150,city_98,0.9917776383700684,Unknow,1,no_enrollment,4,STEM,1.5,6,Pvt Ltd,>4,0,1
5005,city_103,0.7598603893704947,Male,1,no_enrollment,3,Humanities,-1.,3,Pvt Ltd,2,0,1
8358,city_67,0.24004586575076048,Unknow,1,Part time course,2,Unknown,-0.,7,Pvt Ltd,1,0,0
27297,city_21,-1.607294979728601,Unknow,0,Full time course,3,STEM,-1.,0,Unknown,never,0,0
19413,city_21,-1.607294979728601,Male,1,no_enrollment,0,Unknown,-1.,0,Unknown,2,0,0
5111,city_134,-1.0155061374538275,Unknow,0,no_enrollment,0,Unknown,-1.,0,Unknown,never,0,0
13477,city_149,-1.0874804561088667,Male,0,no_enrollment,3,STEM,-0.,0,Unknown,1,0,0
2120,city_105,-0.24778007180006614,Male,1,no_enrollment,3,STEM,-0.,4,Pvt Ltd,2,1,0
28293,city_16,0.6798889241982279,Male,0,no_enrollment,1,Unknown,-1.,0,Unknown,2,0,1
31481,city_21,-1.607294979728601,Unknow,0,Full time course,3,STEM,-1.,0,Unknown,never,0,0
25635,city_16,0.6798889241982279,Male,1,no_enrollment,3,Other,1.5,1,Early Stage Startup,1,0,1
14041,city_16,0.6798889241982279,Male,1,no_enrollment,3,STEM,0.8,5,Pvt Ltd,1,0,1
10311,city_67,0.24004586575076048,Male,1,Full time course,3,STEM,0.1,0,Unknown,1,0,0
13925,city_103,0.7598603893704947,Male,1,no_enrollment,5,STEM,-0.,4,Funded Startup,1,0,1
2183,city_21,-1.607294979728601,Male,1,no_enrollment,3,STEM,-0.,3,Pvt Ltd,never,0,0
23188,city_103,0.7598603893704947,Male,0,no_enrollment,4,Humanities,1.5,8,Pvt Ltd,>4,0,1
8982,city_75,0.9118061731978017,Male,1,no_enrollment,3,STEM,0.5,0,Pvt Ltd,4,0,1
20064,city_10,0.5599317264398277,Unknow,0,Full time course,2,Unknown,-1.,0,Unknown,never,0,0
21604,city_21,-1.607294979728601,Female,0,no_enrollment,3,STEM,-1.,4,Public Sector,never,0,0
3991,city_103,0.7598603893704947,Male,0,Full time course,2,Unknown,-0.,0,Unknown,1,0,1
3307,city_123,-0.6956202767647602,Male,1,no_enrollment,4,STEM,0.5,1,Early Stage Startup,1,0,0
4343,city_103,0.7598603893704947,Unknow,1,no_enrollment,3,STEM,1.5,8,Pvt Ltd,>4,0,1
24642,city_16,0.6798889241982279,Female,1,no_enrollment,4,STEM,-0.,3,Public Sector,2,0,1
12008,city_103,0.7598603893704947,Unknow,1,Part time course,2,Unknown,0.4,4,Pvt Ltd,1,0,1
22200,city_114,0.8078432684738539,Unknow,0,Full time course,2,Unknown,-0.,0,Unknown,never,0,1
2789,city_40,-0.3917287091101473,Male,1,no_enrollment,3,STEM,0.4,3,Pvt Ltd,2,1,0
22697,city_21,-1.607294979728601,Male,1,no_enrollment,3,STEM,-0.,3,Pvt Ltd,1,0,0
20321,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,-0.,3,Pvt Ltd,4,0,1
13470,city_114,0.8078432684738539,Male,1,no_enrollment,4,STEM,1.5,8,Pvt Ltd,>4,0,1
31236,city_21,-1.607294979728601,Male,1,no_enrollment,3,STEM,-0.,0,Pvt Ltd,2,0,0
32607,city_21,-1.607294979728601,Male,1,no_enrollment,3,STEM,-0.,8,Pvt Ltd,4,0,0
8216,city_21,-1.607294979728601,Unknow,1,no_enrollment,4,STEM,0.1,4,Pvt Ltd,2,2,0
5320,city_173,0.4239802356469741,Male,1,no_enrollment,2,Unknown,-0.,4,Pvt Ltd,never,0,0
30466,city_10,0.5599317264398277,Male,0,Full time course,2,Unknown,-0.,0,Pvt Ltd,1,0,0
24026,city_74,-1.9671665730038015,Unknow,1,no_enrollment,3,STEM,-0.,0,Pvt Ltd,1,0,0
30013,city_40,-0.3917287091101473,Male,1,no_enrollment,4,Other,-0.,4,Pvt Ltd,1,0,0
22342,city_99,0.7198746567843612,Female,0,Full time course,3,STEM,-0.,0,Pvt Ltd,1,0,1
370,city_36,0.5439374334053744,Male,1,no_enrollment,3,STEM,1.5,0,Unknown,>4,0,0
30365,city_11,-2.199083822003374,Unknow,0,no_enrollment,3,STEM,-1.,0,Unknown,1,0,0
30316,city_21,-1.607294979728601,Unknow,1,Full time course,3,STEM,-1.,7,Pvt Ltd,1,0,0
28350,city_67,0.24004586575076048,Male,1,Full time course,3,STEM,-0.,3,Pvt Ltd,2,0,0
11927,city_149,-1.0874804561088667,Unknow,1,no_enrollment,3,STEM,0.5,0,Unknown,2,0,0
31708,city_21,-1.607294979728601,Male,0,Full time course,2,Unknown,-0.,0,Unknown,1,0,0
25882,city_149,-1.0874804561088667,Male,0,no_enrollment,3,STEM,1.4,0,Unknown,never,0,0
16079,city_21,-1.607294979728601,Male,1,no_enrollment,3,STEM,-0.,4,Pvt Ltd,4,-1,0
21788,city_94,-1.0155061374538275,Male,0,no_enrollment,3,STEM,0.1,0,Funded Startup,1,0,0
2530,city_149,-1.0874804561088667,Male,0,Full time course,3,STEM,-1.,0,Pvt Ltd,1,0,0
20640,city_16,0.6798889241982279,Male,1,no_enrollment,3,STEM,1.5,0,Unknown,1,0,1
7148,city_160,0.7598603893704947,Other,0,no_enrollment,3,STEM,1.5,8,Public Sector,>4,0,1
20308,city_160,0.7598603893704947,Female,0,Full time course,3,STEM,-0.,0,Unknown,1,0,1
2196,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,-0.,8,Pvt Ltd,1,1,1
17225,city_114,0.8078432684738539,Male,1,Full time course,3,STEM,-1.,0,Early Stage Startup,1,0,1
28163,city_65,-0.1838028996622527,Unknow,1,Full time course,3,STEM,0.8,7,Pvt Ltd,1,0,0
16164,city_102,-0.16780860662779934,Male,1,no_enrollment,3,STEM,0.4,6,Pvt Ltd,3,1,0
11460,city_74,-1.9671665730038015,Male,1,no_enrollment,3,STEM,0.4,4,Pvt Ltd,1,1,0
2900,city_9,-0.6556345441786269,Male,1,no_enrollment,3,STEM,-0.,4,NGO,>4,0,0
1026,city_162,-0.4637030277651865,Unknow,1,no_enrollment,4,STEM,0.1,6,Pvt Ltd,3,0,0
8049,city_65,-0.1838028996622527,Unknow,1,no_enrollment,4,STEM,1.5,3,Pvt Ltd,1,0,0
12413,city_28,0.9118061731978017,Male,1,no_enrollment,3,STEM,0.1,0,Pvt Ltd,4,0,1
17269,city_16,0.6798889241982279,Male,0,no_enrollment,2,Unknown,0.1,0,Unknown,1,0,1
3885,city_114,0.8078432684738539,Male,1,no_enrollment,2,Unknown,1.5,5,Pvt Ltd,>4,0,1
5194,city_103,0.7598603893704947,Male,0,no_enrollment,1,Unknown,-1.,0,Pvt Ltd,never,0,1
11644,city_19,-1.1434604817294534,Male,1,no_enrollment,0,Unknown,-0.,1,Pvt Ltd,1,0,0
28377,city_136,0.575926019474281,Male,1,no_enrollment,4,STEM,0.5,3,Early Stage Startup,1,0,0
25914,city_21,-1.607294979728601,Unknow,0,Full time course,3,STEM,-1.,0,Unknown,never,0,0
24947,city_114,0.8078432684738539,Male,1,Unknown,3,STEM,-0.,0,Pvt Ltd,2,0,1
32540,city_21,-1.607294979728601,Male,1,no_enrollment,3,STEM,1.5,1,Pvt Ltd,1,0,0
1346,city_103,0.7598603893704947,Male,1,no_enrollment,4,STEM,-0.,4,Public Sector,4,3,1
13220,city_103,0.7598603893704947,Male,1,no_enrollment,3,Humanities,-0.,4,Pvt Ltd,4,0,1
19336,city_103,0.7598603893704947,Male,1,no_enrollment,2,Unknown,1.5,0,Pvt Ltd,1,0,1
7416,city_103,0.7598603893704947,Male,0,Full time course,3,STEM,-1.,7,Pvt Ltd,1,0,1
26996,city_114,0.8078432684738539,Male,1,no_enrollment,3,Other,0.4,1,Funded Startup,2,0,1
26859,city_114,0.8078432684738539,Male,1,no_enrollment,3,STEM,-0.,0,Pvt Ltd,1,0,1
13498,city_16,0.6798889241982279,Male,1,no_enrollment,4,STEM,1.5,3,Pvt Ltd,>4,0,1
17659,city_16,0.6798889241982279,Male,1,no_enrollment,3,STEM,1.5,6,NGO,>4,1,1
25173,city_23,0.5919203125087344,Male,1,no_enrollment,3,STEM,-0.,4,NGO,1,0,0
12002,city_114,0.8078432684738539,Male,1,no_enrollment,3,STEM,-0.,1,Funded Startup,1,2,1
22468,city_21,-1.607294979728601,Male,1,Part time course,4,STEM,-0.,0,Unknown,2,0,0
25106,city_102,-0.16780860662779934,Male,1,no_enrollment,4,STEM,1.5,3,Pvt Ltd,>4,0,0
11730,city_114,0.8078432684738539,Female,0,Full time course,3,STEM,1.0,1,NGO,1,0,1
21871,city_72,-0.23978292528283945,Unknow,1,no_enrollment,4,STEM,-0.,1,Funded Startup,1,0,0
19543,city_152,-1.0155061374538275,Unknow,1,no_enrollment,3,STEM,-0.,1,Funded Startup,1,0,0
4842,city_16,0.6798889241982279,Male,0,Full time course,3,STEM,-0.,4,Public Sector,1,0,1
